record_id,company,job_title,location,salary_usd,years_experience,date_posted,skills
245,Summit AI Works,Machine Learning Engineer,"New York, NY",172624-203096,5,2026-04-20,"dbt, Tableau, Spark"
246,Nimbus Labs,Machine Learning Engineer,"New York, NY",170391-184490,8,2026-03-22,"TensorFlow, Power BI, Tableau"
247,Pioneer Data Systems,Data Engineer,N/A,146399-163584,5,2026-04-09,Pandas Airflow SQL
248,Nimbus Labs,Business Analyst,"Boston, MA",99099-133178,-2,2026-03-26,"dbt, Airflow, Spark"
249,Pioneer Data Systems,Analytics Engineer,Remote,122561-156502,6,2026-04-02,NA
250,Acme Analytics,Product Analyst,"Seattle, WA",119710-149110,6,2026-02-28,"TensorFlow, AWS, Airflow"
251,Summit AI Works,Product Analyst,"San Francisco, CA",125551-136352,9,2026-04-16,"SQL, Spark, dbt"
252,Vertex Insight,Research Scientist,"New York, NY",145413-173636,2,2026-03-13,"Airflow, Python, Pandas"
253,Acme Analytics,Product Analyst,"Seattle, WA",83481-105087,0,2026-04-28,"Tableau, SQL, Pandas"
254,Aurora Metrics,Business Analyst,"Boston, MA",84812-116926,5,2026-04-16,"Spark, Power BI, dbt"
255,Acme Analytics,Machine Learning Engineer,"Austin, TX",128846-154120,NA,2026-03-02,"Tableau, Airflow, SQL"
256,BluePeak Software,Machine Learning Engineer,"Chicago, IL",162505-181272,5,2026-04-10,"Tableau, Airflow, Spark"
257,Aurora Metrics,Research Scientist,"Seattle, WA",141276-161522,6,2026-04-13,"TensorFlow, Python, Airflow"
258,Pioneer Data Systems,Research Scientist,"Boston, MA",-5000,6,2026-04-08,"Power BI, Airflow, dbt"
259,Aurora Metrics,Business Analyst,Remote,83106-110539,3,2026-04-08,"Python, dbt, AWS"
260,BluePeak Software,Machine Learning Engineer,Remote,142257-162849,7,2026-04-25,"Pandas, Spark, Airflow"
261,Vertex Insight,Research Scientist,"Chicago, IL",eighty-thousand,3,2026-03-19,"SQL, Spark, Airflow"
262,Nimbus Labs,,"Chicago, IL",103940-115871,8,2026-04-12,"Spark, dbt, Airflow"
263,Acme Analytics,Data Engineer,"Austin, TX",115823-138652,1,2026-02-27,"SQL, Tableau, Airflow"
264,Vertex Insight,Analytics Engineer,"Boston, MA",123957-153399,3,2026-03-20,"TensorFlow, Airflow, Power BI"
265,Pioneer Data Systems,Data Analyst,"New York, NY",127194-144610,9,2026-04-24,"AWS, Python, Power BI"
266,Nimbus Labs,Product Analyst,"San Francisco, CA",110523-143794,1,2026-04-02,"Power BI, Pandas, Spark"
267,Pioneer Data Systems,Business Analyst,"New York, NY",120168-153204,9,2026-03-09,"Pandas, AWS, Tableau"
268,Acme Analytics,Data Analyst,"Seattle, WA",93180-120179,2,2026-03-04,"AWS, Pandas, dbt"
269,  BluePeak Software  , Data Engineer    ,"Austin, TX",NA,9,2026-03-09,"AWS, Spark, Power BI"
270,Summit AI Works,Machine Learning Engineer,Remote,165949-191845,10,2026-03-31,"Pandas, Airflow, dbt"
271,Nimbus Labs,Data Engineer,"Boston, MA",122248-155061,1,2026-03-23,"Power BI, AWS, Airflow"
272,Pioneer Data Systems,Research Scientist,"Seattle, WA",117066-139743,0,2026-04-01,"AWS, Spark, SQL"
273,BluePeak Software,Product Analyst,"Boston, MA",139211-164565,10,2026-04-07,"Python, Airflow, Tableau"
274,BluePeak Software,Machine Learning Engineer,"Austin, TX",124730-141785,0,2026-04-07,"Pandas, Tableau, Python"
275,Cobalt Intelligence,Analytics Engineer,"San Francisco, CA",110849-127139,2,2026-04-22,"Airflow, Power BI, SQL"
276,Vertex Insight,BI Developer,"Boston, MA",122871-155728,7,2026-03-14,"Python, Pandas, AWS"
277,Pioneer Data Systems,Business Analyst,"Austin, TX",85628-107431,2,2026-03-09,"Tableau, dbt, Python"
278,Acme Analytics,Research Scientist,Remote,125476-155978,5,2026-03-20,"Tableau, Pandas, dbt"
279,Vertex Insight,Business Analyst,"Chicago, IL",84326-113761,6,2026-03-17,"dbt, SQL, Airflow"
280,Pioneer Data Systems,Machine Learning Engineer,Remote,152090-176580,7,2026-04-02,"dbt, Tableau, TensorFlow"
281,Aurora Metrics,Machine Learning Engineer,Remote,149714-174546,4,2026-03-08,"Pandas, SQL, Python"
282,Nimbus Labs,BI Developer,"Boston, MA",106900-129238,7,2026-04-12,"Python, Airflow, SQL"
283,BluePeak Software,Product Analyst,"Chicago, IL",112657-145496,9,2026-03-14,AWS Power BI Pandas
284,Cobalt Intelligence,Machine Learning Engineer,"Austin, TX",177493-195436,10,2026-04-26,"Airflow, SQL, Spark"
285,Summit AI Works,Research Scientist,"San Francisco, CA",132517-165138,0,2026-03-25,Airflow Power BI TensorFlow
286,Acme Analytics,Machine Learning Engineer,"Seattle, WA",176635-208423,8,2026-04-20,"AWS, Power BI, dbt"
287,Cobalt Intelligence,BI Developer,"Austin, TX",89509-100475,3,N/A,"Spark, Pandas, SQL"
288,BluePeak Software,BI Developer,"Seattle, WA",124843-154409,8,2026-03-12,"dbt, Spark, Power BI"
289,Pioneer Data Systems,Business Analyst,Remote,None,0,2026-03-01,"Python, AWS, Power BI"
290,Vertex Insight,Data Analyst,Remote,125048-144271,8,2026-04-19,"Airflow, Spark, Tableau"
291,Cobalt Intelligence,BI Developer,"Chicago, IL",109135-143171,7,12-01-2026,"Spark, Python, TensorFlow"
292,Cobalt Intelligence,Product Analyst,"Seattle, WA",114913-138064,7,2026-03-27,"Python, TensorFlow, AWS"
293,Acme Analytics,BI Developer,"Austin, TX",89243-99638,6,2026-04-01,"SQL, Tableau, Pandas"
294,BluePeak Software,Analytics Engineer,"Austin, TX",114739-149365,7,2026-03-04,"Pandas, Airflow, SQL"
295,Pioneer Data Systems,Product Analyst,"Chicago, IL",121889-149909,8,2026-03-23,"dbt, TensorFlow, AWS"
296,Vertex Insight,BI Developer,"Chicago, IL",129710-155743,7,2026-03-20,"Python, Airflow, Spark"
297,Aurora Metrics,Analytics Engineer,"Boston, MA",109595-126042,2,2026-03-02,"Airflow, Python, dbt"
298,Pioneer Data Systems,Machine Learning Engineer,"Chicago, IL",119920-131193,0,2026-04-15,"SQL, dbt, Python"
299,Summit AI Works,Data Analyst,"San Francisco, CA",103235-120114,1,2026-03-03,"Airflow, Tableau, TensorFlow"
300,Nimbus Labs,Business Analyst,"New York, NY",129081-151815,9,2026-04-17,"TensorFlow, Airflow, SQL"
301,Pioneer Data Systems,Analytics Engineer,"Boston, MA",120000-90000,10,2026-04-26,"Power BI, Airflow, Python"
302,BluePeak Software,Analytics Engineer,Remote,106773-120831,3,2026-13-40,"Python, SQL, AWS"
303,Aurora Metrics,Machine Learning Engineer,"Boston, MA",134013-153598,3,2026-03-25,"Spark, AWS, SQL"
304,Pioneer Data Systems,Machine Learning Engineer,Remote,152090-176580,7,2026-04-02,"dbt, Tableau, TensorFlow"
305,Nimbus Labs,BI Developer,"New York, NY",119464-152320,0,2026-03-24,"AWS, SQL, Airflow"
306,Nimbus Labs,Business Analyst,"Austin, TX",113042-125285,6,2026-04-13,"TensorFlow, AWS, Airflow"
307,Summit AI Works,Machine Learning Engineer,"New York, NY",175815-209741,9,2026-03-06,"TensorFlow, dbt, Power BI"
308,Vertex Insight,Machine Learning Engineer,"Seattle, WA",143444-166683,-2,2026-03-24,"AWS, Pandas, Airflow"
309,Aurora Metrics,Data Analyst,"Boston, MA",86968-103883,0,2026-03-09,"SQL, dbt, Python"
310,Aurora Metrics,Analytics Engineer,"San Francisco, CA",122752-154236,5,2026-04-14,"Python, Tableau, Pandas"
311,BluePeak Software,null,"Seattle, WA",109461-124810,6,2026-04-22,"Airflow, dbt, Pandas"
312,BluePeak Software,Data Engineer,"Austin, TX",137187-171694,8,2026-04-20,"Airflow, Pandas, TensorFlow"
313,BluePeak Software,Research Scientist,"Austin, TX",121822-139382,1,2026/12/01,"AWS, Power BI, Spark"
314,Pioneer Data Systems,Data Engineer,"New York, NY",161122-176381,120,2026-04-19,"TensorFlow, Pandas, AWS"
315,Aurora Metrics,Business Analyst,"Austin, TX",76527-104949,1,2026-04-09,"Python, AWS, Tableau"
316,Aurora Metrics,Analytics Engineer,"San Francisco, CA",128598-157238,,2026-03-29,"Pandas, Spark, Python"
317,Pioneer Data Systems,Business Analyst,Remote,101740-122489,9,2026-03-18,"Power BI, Python, AWS"
318,Pioneer Data Systems,Product Analyst,Remote,103496-118077,8,2026-03-08,"AWS, Pandas, dbt"
319,Vertex Insight,Analytics Engineer,Remote,121124-146047,4,2026-03-25,"Spark, TensorFlow, dbt"
320,  BluePeak Software  , Data Engineer    ,"Boston, MA",134142-164699,6,2026-03-23,"SQL, Tableau, Airflow"
321,BluePeak Software,Machine Learning Engineer,"Seattle, WA",142306-174459,fifteen,2026-03-17,"TensorFlow, Python, Power BI"
322,Nimbus Labs,BI Developer,"Chicago, IL",112258-124744,7,2026-04-12,"AWS, Tableau, dbt"
323,Nimbus Labs,BI Developer,"Chicago, IL",118432-129224,10,2026-04-28,"AWS, Python, Power BI"
324,Vertex Insight,Analytics Engineer,"Seattle, WA",111877-134182,3,2026-03-03,"Power BI, Pandas, AWS"
325,Summit AI Works,Analytics Engineer,"Chicago, IL",126923-160014,8,2026-04-26,"Spark, Pandas, dbt"
326,Acme Analytics,Business Analyst,Remote,112310-135758,10,2026-04-27,"Tableau, AWS, Python"
327,Acme Analytics,BI Developer,"Seattle, WA",111817-139769,1,2026/12/01,"dbt, Airflow, Pandas"
328,Vertex Insight,Data Analyst,"Seattle, WA",98511-128571,2,2026-04-12,None
329,Summit AI Works,Data Engineer,"Chicago, IL",123240-150078,2,2026-03-24,"Python, SQL, dbt"
330,Vertex Insight,Data Analyst,"Seattle, WA",98511-128571,2,2026-04-12,None
331,Nimbus Labs,BI Developer,"Boston, MA",131898-163385,N/A,2026-03-28,"Airflow, Python, AWS"
332,Aurora Metrics,Data Analyst,"Austin, TX",98733-129565,3,2026-04-08,"TensorFlow, Python, SQL"
333,  BluePeak Software  , Data Analyst    ,Remote,106845-119685,6,2026-04-01,"AWS, TensorFlow, Spark"
334,Summit AI Works,Data Analyst,"Austin, TX",101877-133321,3,2026-03-02,"AWS, Spark, dbt"
335,BluePeak Software,Data Engineer,"Chicago, IL",108707-129086,1,2026-03-03,Pandas Airflow Tableau
336,Cobalt Intelligence,Product Analyst,"Austin, TX",102114-119274,3,2026-04-27,"AWS, TensorFlow, dbt"
337,Summit AI Works,Product Analyst,"Boston, MA",100357-117598,3,2026-04-19,"Airflow, AWS, dbt"
338,Acme Analytics,Data Engineer,"Chicago, IL",147862-176253,9,2026-03-06,"SQL, Spark, Airflow"
339,Nimbus Labs,Data Engineer,"Chicago, IL",127108-146105,8,2026-03-21,"Spark, TensorFlow, Tableau"
340,Pioneer Data Systems,BI Developer,"Chicago, IL",139885-154379,10,2026-03-24,"dbt, Spark, AWS"
341,Acme Analytics,Analytics Engineer,"Austin, TX",117373-146290,1,2026-03-24,"TensorFlow, Python, Airflow"
342,Cobalt Intelligence,Data Engineer,Remote,101389-128423,2,2026-03-21,SQL Power BI Spark
343,Vertex Insight,Data Analyst,"San Francisco, CA",70000_to_90000,3,2026-04-28,"Airflow, Python, TensorFlow"
344,Summit AI Works,Analytics Engineer,"Austin, TX",117434-143006,0,2026-03-09,"Airflow, Pandas, Spark"
345,  Acme Analytics  , Data Engineer    ,Remote,128457-156607,6,2026-03-19,"SQL, Python, dbt"
346,Summit AI Works,Data Analyst,"New York, NY",113893-134296,9,2026-04-27,"TensorFlow, Spark, dbt"
347,Pioneer Data Systems,Research Scientist,"New York, NY",160263-189240,4,2026-03-28,"Spark, TensorFlow, dbt"
348,Vertex Insight,BI Developer,"San Francisco, CA",124812-155609,8,2026-03-26,"dbt, TensorFlow, SQL"
349,Nimbus Labs,Business Analyst,"Chicago, IL",88862-112622,120,2026-04-12,"TensorFlow, Spark, AWS"
350,Cobalt Intelligence,Product Analyst,"Chicago, IL",106207-128103,7,2026-04-22,Airflow TensorFlow SQL
351,Nimbus Labs,Product Analyst,"New York, NY",112089-135693,5,2026-03-12,"Python, Pandas, Tableau"
352,Acme Analytics,Data Engineer,"Austin, TX",122295-145861,5,2026-04-12,"Spark, Power BI, TensorFlow"
353,Vertex Insight,Business Analyst,"Austin, TX",76448-97918,1,2026-03-03,"TensorFlow, Pandas, Python"
354,Acme Analytics,Machine Learning Engineer,Remote,160243-179854,8,2026-03-13,"AWS, TensorFlow, dbt"
355,BluePeak Software,Data Analyst,"Chicago, IL",92952-110504,5,2026-04-27,"Tableau, Python, Airflow"
356,Vertex Insight,Machine Learning Engineer,"New York, NY",157715-180285,3,2026-03-25,"AWS, TensorFlow, Python"
357,Acme Analytics,Product Analyst,"Boston, MA",94531-121130,2,2026-03-24,"TensorFlow, Power BI, Airflow"
358,Nimbus Labs,Machine Learning Engineer,"New York, NY",170391-184490,8,2026-03-22,"TensorFlow, Power BI, Tableau"
359,BluePeak Software,Machine Learning Engineer,"Chicago, IL",169677-201366,8,2026-03-01,"Pandas, Airflow, AWS"
360,Nimbus Labs,BI Developer,"New York, NY",110691-140558,5,2026-04-16,"AWS, SQL, Tableau"
361,Acme Analytics,Research Scientist,"Chicago, IL",122314-148105,4,2026-03-18,"Power BI, Pandas, Spark"
362,Summit AI Works,BI Developer,"Austin, TX",132973-156294,10,12-01-2026,"Airflow, Power BI, AWS"
363,Summit AI Works,Machine Learning Engineer,"Chicago, IL",167329-187505,10,2026-03-16,"dbt, Power BI, TensorFlow"
364,Acme Analytics,Data Analyst,"San Francisco, CA",100714-113420,1,2026-04-23,"Airflow, dbt, SQL"
365,Aurora Metrics,Business Analyst,"Seattle, WA",118701-129322,6,2026-03-10,"dbt, Airflow, AWS"
366,BluePeak Software,Analytics Engineer,"Austin, TX",109995-128732,10,2026-03-25,"Tableau, dbt, Pandas"
367,Cobalt Intelligence,Data Engineer,"San Francisco, CA",141182-164724,3,2026-04-06,"Pandas, SQL, Python"
368,Cobalt Intelligence,Research Scientist,"Austin, TX",116738-137488,3,2026-03-22,"Pandas, TensorFlow, SQL"
369,Acme Analytics,Machine Learning Engineer,"Seattle, WA",146230-171609,5,2026-03-14,"Power BI, Tableau, Airflow"
370,Nimbus Labs,Machine Learning Engineer,"Seattle, WA",129701-140607,5,2026-04-13,"dbt, TensorFlow, Tableau"
371,Cobalt Intelligence,Machine Learning Engineer,"Austin, TX",157631-188491,10,2026-04-07,"Python, Tableau, Spark"
372,Summit AI Works,Business Analyst,Remote,103383-120122,6,2026-03-16,"Python, Tableau, Pandas"
373,Aurora Metrics,Analytics Engineer,"San Francisco, CA",131100-157971,4,2026-04-15,"SQL, TensorFlow, Pandas"
374,Acme Analytics,Business Analyst,"Chicago, IL",86528-109825,-2,2026-04-20,"SQL, AWS, Python"
375,Pioneer Data Systems,Data Engineer,"New York, NY",127116-139474,3,2026-03-10,SQL Pandas Python
376,Acme Analytics,Analytics Engineer,"Seattle, WA",100128-124345,2,2026-04-26,"Python, Power BI, Tableau"
377,Aurora Metrics,Data Analyst,"Boston, MA",108490-123788,3,2026-03-10,"TensorFlow, Spark, Tableau"
378,  BluePeak Software  , Product Analyst    ,"San Francisco, CA",107468-131433,3,2026-04-11,"Python, TensorFlow, Spark"
379,Cobalt Intelligence,Data Engineer,"Chicago, IL",93521-117214,0,2026-03-21,"Pandas, dbt, SQL"
380,Summit AI Works,Data Analyst,Remote,94716-124455,6,2026-04-25,"SQL, Pandas, Power BI"
381,Aurora Metrics,Research Scientist,"New York, NY",148904-168289,2,2026-03-19,Spark Python Airflow
382,Cobalt Intelligence,BI Developer,"Seattle, WA",93630-127512,2,2026-03-09,"SQL, Tableau, TensorFlow"
383,BluePeak Software,Data Engineer,"San Francisco, CA",150078-182689,7,2026-03-03,"Power BI, Pandas, Python"
384,  Pioneer Data Systems  , Data Engineer    ,"Chicago, IL",134398-153861,9,2026-04-22,"dbt, Pandas, SQL"
385,Cobalt Intelligence,Data Analyst,"San Francisco, CA",119654-136199,6,2026-03-09,"AWS, Pandas, TensorFlow"
386,Pioneer Data Systems,Product Analyst,"Austin, TX",96258-129459,10,2026-04-02,"SQL, Python, Tableau"
387,BluePeak Software,Analytics Engineer,"San Francisco, CA",147158-164203,5,2026-03-25,"TensorFlow, SQL, dbt"
388,BluePeak Software,Data Analyst,"Seattle, WA",114789-132111,6,2026-03-01,"SQL, Pandas, AWS"
389,Summit AI Works,Data Analyst,Remote,110895-139152,8,2026-03-03,"dbt, SQL, Spark"
390,BluePeak Software,Research Scientist,"New York, NY",152980-167817,10,2026-04-21,"Spark, Tableau, SQL"
391,Aurora Metrics,Machine Learning Engineer,"Boston, MA",158964-193014,8,2026-04-16,"Pandas, Airflow, SQL"
392,Pioneer Data Systems,Data Analyst,"San Francisco, CA",98241-123350,3,2026-04-07,"Tableau, Power BI, dbt"
393,Acme Analytics,Research Scientist,"Chicago, IL",123304-143776,1,nan,"TensorFlow, Python, dbt"
394,Pioneer Data Systems,BI Developer,"San Francisco, CA",144302-159752,5,2026-03-14,"dbt, Power BI, AWS"
395,Pioneer Data Systems,Analytics Engineer,"Chicago, IL",112182-132563,6,2026-04-21,"Power BI, Python, Tableau"
396,Pioneer Data Systems,Machine Learning Engineer,"Chicago, IL",158724-175528,8,2026-03-10,"TensorFlow, Airflow, SQL"
397,BluePeak Software,BI Developer,"Austin, TX",104082-115496,10,2026-03-11,"Power BI, Pandas, Airflow"
398,Summit AI Works,Business Analyst,Remote,93275-114698,2,2026-03-17,Airflow AWS Tableau
399,BluePeak Software,Data Analyst,NA,99909-126244,-2,2026-04-13,"Pandas, Spark, SQL"
400,Nimbus Labs,Business Analyst,"San Francisco, CA",126907-159495,7,2026-03-02,"Pandas, Power BI, SQL"
401,Acme Analytics,BI Developer,"Austin, TX",113521-146419,7,2026-04-14,Spark Tableau dbt
402,Vertex Insight,Product Analyst,"Seattle, WA",142879-154512,8,2026-04-13,"Pandas, TensorFlow, AWS"
403,BluePeak Software,Research Scientist,"New York, NY",119398-136399,1,2026-04-16,"Power BI, Pandas, SQL"
404,Cobalt Intelligence,Product Analyst,"New York, NY",109535-125090,fifteen,2026-04-13,"SQL, Tableau, Pandas"
405,Cobalt Intelligence,Analytics Engineer,"New York, NY",117243-143800,0,,"Tableau, Airflow, Power BI"
406,Pioneer Data Systems,BI Developer,"San Francisco, CA",112875-136194,NA,2026-03-31,"TensorFlow, Python, Airflow"
407,Cobalt Intelligence,Product Analyst,"Seattle, WA",76262-108533,1,2026-03-31,"Python, SQL, Spark"
408,Summit AI Works,NA,"Austin, TX",120282-147249,2,2026-04-11,"AWS, dbt, Pandas"
409,BluePeak Software,Product Analyst,"Chicago, IL",N/A,3,2026-02-27,"Power BI, Airflow, Python"
410,Nimbus Labs,Machine Learning Engineer,"Austin, TX",160737-170882,10,2026-04-22,"Airflow, Tableau, Pandas"
411,Acme Analytics,Business Analyst,"Boston, MA",109125-141830,8,2026-04-01,"Python, Spark, Pandas"
412,BluePeak Software,BI Developer,"Austin, TX",115864-150137,8,2026-03-05,"SQL, Tableau, Python"
413,Vertex Insight,Data Engineer,"Austin, TX",109440-133208,1,2026-03-15,"SQL, Spark, AWS"
414,Summit AI Works,Analytics Engineer,"Austin, TX",101957-112988,7,2026-04-15,"Power BI, AWS, SQL"
415,Acme Analytics,Machine Learning Engineer,"Boston, MA",139992-170514,1,2026-03-20,"TensorFlow, Airflow, AWS"
416,Aurora Metrics,Product Analyst,"San Francisco, CA",135666-167388,5,2026-03-18,"Spark, Tableau, TensorFlow"
417,BluePeak Software,Data Engineer,"Seattle, WA",136675-153245,5,2026-03-24,"TensorFlow, Power BI, Airflow"
418,Vertex Insight,Research Scientist,"San Francisco, CA",135422-151878,5,2026-04-03,"Tableau, Python, SQL"
419,BluePeak Software,BI Developer,"Chicago, IL",115318-149832,5,2026-03-28,"Airflow, AWS, Spark"
420,Nimbus Labs,Analytics Engineer,"New York, NY",144589-171268,7,2026-03-18,"SQL, Python, AWS"
421,Nimbus Labs,Machine Learning Engineer,"Austin, TX",159906-182608,7,2026-04-03,"Airflow, Python, AWS"
422,Cobalt Intelligence,Data Analyst,"New York, NY",88057-107244,3,2026-04-24,"SQL, Power BI, Pandas"
423,Nimbus Labs,Product Analyst,NA,117343-137858,9,2026-03-16,"AWS, Airflow, Spark"
424,Nimbus Labs,Product Analyst,"Seattle, WA",120087-145966,9,2026-03-16,"SQL, Power BI, Spark"
425,Vertex Insight,Research Scientist,"New York, NY",144561-178133,6,2026-03-06,"dbt, TensorFlow, Power BI"
426,Aurora Metrics,Data Engineer,"Chicago, IL",126374-141549,6,2026-04-23,"AWS, Python, TensorFlow"
427,Aurora Metrics,Research Scientist,"Austin, TX",137286-153962,8,2026-04-26,"AWS, Python, Airflow"
428,Pioneer Data Systems,Machine Learning Engineer,"Seattle, WA",134806-166875,6,2026-04-21,null
429,Cobalt Intelligence,Product Analyst,"Chicago, IL",106207-128103,7,2026-04-22,Airflow TensorFlow SQL
430,Acme Analytics,BI Developer,"Seattle, WA",106690-117763,6,2026-03-31,"Tableau, Python, SQL"
431,Summit AI Works,Product Analyst,"New York, NY",111441-128834,2,2026-03-13,"Python, Airflow, Tableau"
432,Nimbus Labs,BI Developer,"Chicago, IL",97073-122774,8,2026-04-10,"SQL, Spark, Power BI"
433,Cobalt Intelligence,Machine Learning Engineer,"San Francisco, CA",156618-166665,0,2026-04-06,"Power BI, Spark, Tableau"
434,Nimbus Labs,Research Scientist,"New York, NY",151193-170237,9,2026-03-10,"Power BI, dbt, Python"
435,Pioneer Data Systems,Product Analyst,"San Francisco, CA",133835-145959,7,2026-03-16,"Spark, Airflow, Python"
436,Acme Analytics,Research Scientist,"Boston, MA",143516-165964,5,2026-04-07,"Tableau, Spark, TensorFlow"
437,Acme Analytics,Research Scientist,Remote,155367-189047,10,2026-03-17,"Airflow, AWS, Pandas"
