record_id,company,job_title,location,salary_usd,years_experience,date_posted,skills
325,Summit Ai Works,Analytics Engineer,"Chicago, Il",126923-160014,8,2026-04-26,"Spark, Pandas, dbt"
326,Acme Analytics,Business Analyst,Remote,112310-135758,10,2026-04-27,"Tableau, AWS, Python"
329,Summit Ai Works,Data Engineer,"Chicago, Il",123240-150078,2,2026-03-24,"Python, SQL, dbt"
332,Aurora Metrics,Data Analyst,"Austin, Tx",98733-129565,3,2026-04-08,"TensorFlow, Python, SQL"
333,Bluepeak Software,Data Analyst,Remote,106845-119685,6,2026-04-01,"AWS, TensorFlow, Spark"
334,Summit Ai Works,Data Analyst,"Austin, Tx",101877-133321,3,2026-03-02,"AWS, Spark, dbt"
335,Bluepeak Software,Data Engineer,"Chicago, Il",108707-129086,1,2026-03-03,Pandas Airflow Tableau
336,Cobalt Intelligence,Product Analyst,"Austin, Tx",102114-119274,3,2026-04-27,"AWS, TensorFlow, dbt"
337,Summit Ai Works,Product Analyst,"Boston, Ma",100357-117598,3,2026-04-19,"Airflow, AWS, dbt"
338,Acme Analytics,Data Engineer,"Chicago, Il",147862-176253,9,2026-03-06,"SQL, Spark, Airflow"
339,Nimbus Labs,Data Engineer,"Chicago, Il",127108-146105,8,2026-03-21,"Spark, TensorFlow, Tableau"
340,Pioneer Data Systems,Bi Developer,"Chicago, Il",139885-154379,10,2026-03-24,"dbt, Spark, AWS"
341,Acme Analytics,Analytics Engineer,"Austin, Tx",117373-146290,1,2026-03-24,"TensorFlow, Python, Airflow"
342,Cobalt Intelligence,Data Engineer,Remote,101389-128423,2,2026-03-21,SQL Power BI Spark
344,Summit Ai Works,Analytics Engineer,"Austin, Tx",117434-143006,0,2026-03-09,"Airflow, Pandas, Spark"
345,Acme Analytics,Data Engineer,Remote,128457-156607,6,2026-03-19,"SQL, Python, dbt"
346,Summit Ai Works,Data Analyst,"New York, Ny",113893-134296,9,2026-04-27,"TensorFlow, Spark, dbt"
347,Pioneer Data Systems,Research Scientist,"New York, Ny",160263-189240,4,2026-03-28,"Spark, TensorFlow, dbt"
348,Vertex Insight,Bi Developer,"San Francisco, Ca",124812-155609,8,2026-03-26,"dbt, TensorFlow, SQL"
350,Cobalt Intelligence,Product Analyst,"Chicago, Il",106207-128103,7,2026-04-22,Airflow TensorFlow SQL
351,Nimbus Labs,Product Analyst,"New York, Ny",112089-135693,5,2026-03-12,"Python, Pandas, Tableau"
352,Acme Analytics,Data Engineer,"Austin, Tx",122295-145861,5,2026-04-12,"Spark, Power BI, TensorFlow"
353,Vertex Insight,Business Analyst,"Austin, Tx",76448-97918,1,2026-03-03,"TensorFlow, Pandas, Python"
354,Acme Analytics,Machine Learning Engineer,Remote,160243-179854,8,2026-03-13,"AWS, TensorFlow, dbt"
355,Bluepeak Software,Data Analyst,"Chicago, Il",92952-110504,5,2026-04-27,"Tableau, Python, Airflow"
356,Vertex Insight,Machine Learning Engineer,"New York, Ny",157715-180285,3,2026-03-25,"AWS, TensorFlow, Python"
357,Acme Analytics,Product Analyst,"Boston, Ma",94531-121130,2,2026-03-24,"TensorFlow, Power BI, Airflow"
359,Bluepeak Software,Machine Learning Engineer,"Chicago, Il",169677-201366,8,2026-03-01,"Pandas, Airflow, AWS"
360,Nimbus Labs,Bi Developer,"New York, Ny",110691-140558,5,2026-04-16,"AWS, SQL, Tableau"
361,Acme Analytics,Research Scientist,"Chicago, Il",122314-148105,4,2026-03-18,"Power BI, Pandas, Spark"
363,Summit Ai Works,Machine Learning Engineer,"Chicago, Il",167329-187505,10,2026-03-16,"dbt, Power BI, TensorFlow"
364,Acme Analytics,Data Analyst,"San Francisco, Ca",100714-113420,1,2026-04-23,"Airflow, dbt, SQL"
365,Aurora Metrics,Business Analyst,"Seattle, Wa",118701-129322,6,2026-03-10,"dbt, Airflow, AWS"
366,Bluepeak Software,Analytics Engineer,"Austin, Tx",109995-128732,10,2026-03-25,"Tableau, dbt, Pandas"
367,Cobalt Intelligence,Data Engineer,"San Francisco, Ca",141182-164724,3,2026-04-06,"Pandas, SQL, Python"
368,Cobalt Intelligence,Research Scientist,"Austin, Tx",116738-137488,3,2026-03-22,"Pandas, TensorFlow, SQL"
369,Acme Analytics,Machine Learning Engineer,"Seattle, Wa",146230-171609,5,2026-03-14,"Power BI, Tableau, Airflow"
370,Nimbus Labs,Machine Learning Engineer,"Seattle, Wa",129701-140607,5,2026-04-13,"dbt, TensorFlow, Tableau"
371,Cobalt Intelligence,Machine Learning Engineer,"Austin, Tx",157631-188491,10,2026-04-07,"Python, Tableau, Spark"
372,Summit Ai Works,Business Analyst,Remote,103383-120122,6,2026-03-16,"Python, Tableau, Pandas"
373,Aurora Metrics,Analytics Engineer,"San Francisco, Ca",131100-157971,4,2026-04-15,"SQL, TensorFlow, Pandas"
375,Pioneer Data Systems,Data Engineer,"New York, Ny",127116-139474,3,2026-03-10,SQL Pandas Python
376,Acme Analytics,Analytics Engineer,"Seattle, Wa",100128-124345,2,2026-04-26,"Python, Power BI, Tableau"
377,Aurora Metrics,Data Analyst,"Boston, Ma",108490-123788,3,2026-03-10,"TensorFlow, Spark, Tableau"
378,Bluepeak Software,Product Analyst,"San Francisco, Ca",107468-131433,3,2026-04-11,"Python, TensorFlow, Spark"
379,Cobalt Intelligence,Data Engineer,"Chicago, Il",93521-117214,0,2026-03-21,"Pandas, dbt, SQL"
380,Summit Ai Works,Data Analyst,Remote,94716-124455,6,2026-04-25,"SQL, Pandas, Power BI"
381,Aurora Metrics,Research Scientist,"New York, Ny",148904-168289,2,2026-03-19,Spark Python Airflow
382,Cobalt Intelligence,Bi Developer,"Seattle, Wa",93630-127512,2,2026-03-09,"SQL, Tableau, TensorFlow"
383,Bluepeak Software,Data Engineer,"San Francisco, Ca",150078-182689,7,2026-03-03,"Power BI, Pandas, Python"
384,Pioneer Data Systems,Data Engineer,"Chicago, Il",134398-153861,9,2026-04-22,"dbt, Pandas, SQL"
385,Cobalt Intelligence,Data Analyst,"San Francisco, Ca",119654-136199,6,2026-03-09,"AWS, Pandas, TensorFlow"
386,Pioneer Data Systems,Product Analyst,"Austin, Tx",96258-129459,10,2026-04-02,"SQL, Python, Tableau"
387,Bluepeak Software,Analytics Engineer,"San Francisco, Ca",147158-164203,5,2026-03-25,"TensorFlow, SQL, dbt"
388,Bluepeak Software,Data Analyst,"Seattle, Wa",114789-132111,6,2026-03-01,"SQL, Pandas, AWS"
389,Summit Ai Works,Data Analyst,Remote,110895-139152,8,2026-03-03,"dbt, SQL, Spark"
390,Bluepeak Software,Research Scientist,"New York, Ny",152980-167817,10,2026-04-21,"Spark, Tableau, SQL"
391,Aurora Metrics,Machine Learning Engineer,"Boston, Ma",158964-193014,8,2026-04-16,"Pandas, Airflow, SQL"
392,Pioneer Data Systems,Data Analyst,"San Francisco, Ca",98241-123350,3,2026-04-07,"Tableau, Power BI, dbt"
394,Pioneer Data Systems,Bi Developer,"San Francisco, Ca",144302-159752,5,2026-03-14,"dbt, Power BI, AWS"
395,Pioneer Data Systems,Analytics Engineer,"Chicago, Il",112182-132563,6,2026-04-21,"Power BI, Python, Tableau"
396,Pioneer Data Systems,Machine Learning Engineer,"Chicago, Il",158724-175528,8,2026-03-10,"TensorFlow, Airflow, SQL"
397,Bluepeak Software,Bi Developer,"Austin, Tx",104082-115496,10,2026-03-11,"Power BI, Pandas, Airflow"
398,Summit Ai Works,Business Analyst,Remote,93275-114698,2,2026-03-17,Airflow AWS Tableau
400,Nimbus Labs,Business Analyst,"San Francisco, Ca",126907-159495,7,2026-03-02,"Pandas, Power BI, SQL"
401,Acme Analytics,Bi Developer,"Austin, Tx",113521-146419,7,2026-04-14,Spark Tableau dbt
402,Vertex Insight,Product Analyst,"Seattle, Wa",142879-154512,8,2026-04-13,"Pandas, TensorFlow, AWS"
403,Bluepeak Software,Research Scientist,"New York, Ny",119398-136399,1,2026-04-16,"Power BI, Pandas, SQL"
410,Nimbus Labs,Machine Learning Engineer,"Austin, Tx",160737-170882,10,2026-04-22,"Airflow, Tableau, Pandas"
411,Acme Analytics,Business Analyst,"Boston, Ma",109125-141830,8,2026-04-01,"Python, Spark, Pandas"
412,Bluepeak Software,Bi Developer,"Austin, Tx",115864-150137,8,2026-03-05,"SQL, Tableau, Python"
413,Vertex Insight,Data Engineer,"Austin, Tx",109440-133208,1,2026-03-15,"SQL, Spark, AWS"
414,Summit Ai Works,Analytics Engineer,"Austin, Tx",101957-112988,7,2026-04-15,"Power BI, AWS, SQL"
415,Acme Analytics,Machine Learning Engineer,"Boston, Ma",139992-170514,1,2026-03-20,"TensorFlow, Airflow, AWS"
416,Aurora Metrics,Product Analyst,"San Francisco, Ca",135666-167388,5,2026-03-18,"Spark, Tableau, TensorFlow"
417,Bluepeak Software,Data Engineer,"Seattle, Wa",136675-153245,5,2026-03-24,"TensorFlow, Power BI, Airflow"
418,Vertex Insight,Research Scientist,"San Francisco, Ca",135422-151878,5,2026-04-03,"Tableau, Python, SQL"
419,Bluepeak Software,Bi Developer,"Chicago, Il",115318-149832,5,2026-03-28,"Airflow, AWS, Spark"
420,Nimbus Labs,Analytics Engineer,"New York, Ny",144589-171268,7,2026-03-18,"SQL, Python, AWS"
421,Nimbus Labs,Machine Learning Engineer,"Austin, Tx",159906-182608,7,2026-04-03,"Airflow, Python, AWS"
422,Cobalt Intelligence,Data Analyst,"New York, Ny",88057-107244,3,2026-04-24,"SQL, Power BI, Pandas"
424,Nimbus Labs,Product Analyst,"Seattle, Wa",120087-145966,9,2026-03-16,"SQL, Power BI, Spark"
425,Vertex Insight,Research Scientist,"New York, Ny",144561-178133,6,2026-03-06,"dbt, TensorFlow, Power BI"
426,Aurora Metrics,Data Engineer,"Chicago, Il",126374-141549,6,2026-04-23,"AWS, Python, TensorFlow"
427,Aurora Metrics,Research Scientist,"Austin, Tx",137286-153962,8,2026-04-26,"AWS, Python, Airflow"
430,Acme Analytics,Bi Developer,"Seattle, Wa",106690-117763,6,2026-03-31,"Tableau, Python, SQL"
431,Summit Ai Works,Product Analyst,"New York, Ny",111441-128834,2,2026-03-13,"Python, Airflow, Tableau"
432,Nimbus Labs,Bi Developer,"Chicago, Il",97073-122774,8,2026-04-10,"SQL, Spark, Power BI"
433,Cobalt Intelligence,Machine Learning Engineer,"San Francisco, Ca",156618-166665,0,2026-04-06,"Power BI, Spark, Tableau"
434,Nimbus Labs,Research Scientist,"New York, Ny",151193-170237,9,2026-03-10,"Power BI, dbt, Python"
435,Pioneer Data Systems,Product Analyst,"San Francisco, Ca",133835-145959,7,2026-03-16,"Spark, Airflow, Python"
436,Acme Analytics,Research Scientist,"Boston, Ma",143516-165964,5,2026-04-07,"Tableau, Spark, TensorFlow"
437,Acme Analytics,Research Scientist,Remote,155367-189047,10,2026-03-17,"Airflow, AWS, Pandas"
438,Nimbus Labs,Data Engineer,"New York, Ny",134706-151170,9,2026-03-19,"dbt, Power BI, SQL"
439,Nimbus Labs,Bi Developer,"Austin, Tx",118442-149084,10,2026-03-16,"Pandas, Airflow, SQL"
441,Summit Ai Works,Data Analyst,"Chicago, Il",101725-123856,9,2026-04-05,"SQL, Python, Airflow"
442,Vertex Insight,Business Analyst,"Chicago, Il",102632-122582,7,2026-03-07,"Pandas, Python, Airflow"
444,Nimbus Labs,Bi Developer,"Seattle, Wa",116255-132388,6,2026-04-16,"dbt, Airflow, Power BI"
445,Bluepeak Software,Data Engineer,Remote,134318-162060,6,2026-04-07,"AWS, Spark, Tableau"
446,Nimbus Labs,Bi Developer,"Austin, Tx",91257-120866,2,2026-04-19,"SQL, TensorFlow, Power BI"
448,Acme Analytics,Data Engineer,Remote,114545-132382,7,2026-03-09,"Spark, Pandas, SQL"
450,Summit Ai Works,Bi Developer,"New York, Ny",122497-150121,8,2026-03-28,"SQL, Pandas, AWS"
451,Aurora Metrics,Data Analyst,"San Francisco, Ca",130631-163567,4,2026-03-08,"Python, AWS, Spark"
452,Bluepeak Software,Bi Developer,"Austin, Tx",138376-166611,9,2026-03-17,"Spark, Airflow, Power BI"
453,Cobalt Intelligence,Business Analyst,"Chicago, Il",97760-127616,5,2026-04-21,"dbt, Spark, Power BI"
455,Bluepeak Software,Data Engineer,"Austin, Tx",110820-143974,2,2026-04-25,"Tableau, Pandas, dbt"
456,Vertex Insight,Business Analyst,"Boston, Ma",96610-130960,7,2026-03-20,"Python, SQL, dbt"
457,Summit Ai Works,Machine Learning Engineer,"Seattle, Wa",144738-164809,8,2026-04-10,"Pandas, SQL, Spark"
458,Acme Analytics,Business Analyst,"New York, Ny",103204-129827,6,2026-03-19,AWS Tableau dbt
6309,Summit Ai Works,Bi Developer,"Boston, Ma",105076-139996,6,2026-04-27,"TensorFlow, SQL, Airflow"
462,Pioneer Data Systems,Business Analyst,"San Francisco, Ca",96498-122729,1,2026-04-05,"TensorFlow, Power BI, Spark"
463,Nimbus Labs,Analytics Engineer,"Chicago, Il",113173-135647,5,2026-03-08,"dbt, SQL, Spark"
464,Cobalt Intelligence,Product Analyst,"New York, Ny",123346-156469,7,2026-04-05,Airflow SQL Tableau
465,Vertex Insight,Product Analyst,"Chicago, Il",105858-132205,3,2026-04-20,"Pandas, TensorFlow, AWS"
466,Summit Ai Works,Bi Developer,"Boston, Ma",108314-130470,6,2026-04-17,"Python, TensorFlow, dbt"
467,Bluepeak Software,Bi Developer,"Seattle, Wa",99302-118447,2,2026-03-03,"Python, Tableau, Airflow"
468,Acme Analytics,Machine Learning Engineer,"San Francisco, Ca",191850-221267,8,2026-02-28,"TensorFlow, Pandas, Python"
471,Cobalt Intelligence,Machine Learning Engineer,"Seattle, Wa",157925-180538,10,2026-04-04,"TensorFlow, Spark, Pandas"
472,Cobalt Intelligence,Data Engineer,"Chicago, Il",130136-144265,7,2026-03-27,Python dbt SQL
473,Nimbus Labs,Business Analyst,"Boston, Ma",93805-119228,8,2026-04-27,"AWS, Python, dbt"
475,Summit Ai Works,Data Analyst,"Seattle, Wa",123518-158044,8,2026-03-31,"Spark, dbt, Tableau"
476,Aurora Metrics,Machine Learning Engineer,"New York, Ny",145915-177199,2,2026-03-21,"Airflow, dbt, Spark"
3840,Summit Ai Works,Business Analyst,"Austin, Tx",83732-94596,3,2026-03-22,"dbt, Pandas, Python"
481,Vertex Insight,Data Analyst,"Seattle, Wa",112758-135212,3,2026-03-24,"SQL, Tableau, TensorFlow"
483,Nimbus Labs,Data Engineer,"New York, Ny",124687-150317,3,2026-04-14,"Spark, Power BI, dbt"
485,Pioneer Data Systems,Machine Learning Engineer,"Seattle, Wa",138787-173423,2,2026-04-01,"SQL, Pandas, Python"
486,Summit Ai Works,Research Scientist,Remote,126569-150509,4,2026-03-20,"Spark, SQL, Pandas"
487,Acme Analytics,Product Analyst,"Chicago, Il",113795-138927,5,2026-03-13,"TensorFlow, dbt, Python"
488,Cobalt Intelligence,Machine Learning Engineer,Remote,108590-138100,1,2026-04-08,"SQL, Tableau, dbt"
491,Aurora Metrics,Bi Developer,"Seattle, Wa",96624-124442,1,2026-03-07,Python dbt Power BI
492,Nimbus Labs,Product Analyst,"Austin, Tx",85237-104673,0,2026-04-02,"Tableau, Power BI, SQL"
493,Cobalt Intelligence,Data Analyst,"Boston, Ma",118767-143786,5,2026-04-04,"Pandas, TensorFlow, AWS"
495,Vertex Insight,Analytics Engineer,Remote,127825-137921,9,2026-02-28,"Spark, TensorFlow, Python"
498,Summit Ai Works,Machine Learning Engineer,"New York, Ny",156227-175635,1,2026-03-05,"AWS, Pandas, Airflow"
499,Acme Analytics,Data Analyst,"Boston, Ma",123374-144485,6,2026-03-07,"TensorFlow, Tableau, AWS"
501,Pioneer Data Systems,Research Scientist,"Austin, Tx",140774-159464,8,2026-03-17,"AWS, dbt, Power BI"
502,Pioneer Data Systems,Product Analyst,"Seattle, Wa",122572-137716,9,2026-03-21,"Pandas, dbt, Spark"
503,Pioneer Data Systems,Research Scientist,"Boston, Ma",140166-165562,7,2026-04-14,"SQL, AWS, Spark"
504,Acme Analytics,Bi Developer,"San Francisco, Ca",121482-132590,1,2026-03-11,"SQL, Pandas, TensorFlow"
506,Aurora Metrics,Data Analyst,"Chicago, Il",116253-128714,8,2026-03-14,"Power BI, Tableau, AWS"
507,Nimbus Labs,Research Scientist,"Austin, Tx",137734-157701,5,2026-03-19,"Airflow, Spark, AWS"
509,Aurora Metrics,Analytics Engineer,"San Francisco, Ca",142771-165841,7,2026-03-16,"dbt, SQL, TensorFlow"
510,Acme Analytics,Research Scientist,Remote,107455-137488,0,2026-04-25,"AWS, Power BI, SQL"
512,Vertex Insight,Machine Learning Engineer,"Seattle, Wa",170364-189157,10,2026-03-28,"Pandas, AWS, Spark"
513,Pioneer Data Systems,Product Analyst,"New York, Ny",106822-139809,7,2026-04-02,"SQL, Pandas, Airflow"
516,Bluepeak Software,Research Scientist,"San Francisco, Ca",160563-188886,3,2026-04-12,"Pandas, Tableau, Spark"
517,Cobalt Intelligence,Data Engineer,"San Francisco, Ca",132998-159993,7,2026-04-21,"TensorFlow, Tableau, SQL"
518,Aurora Metrics,Data Analyst,"Seattle, Wa",87152-119982,2,2026-04-23,"Python, Tableau, dbt"
519,Cobalt Intelligence,Research Scientist,"Chicago, Il",136700-166091,1,2026-02-27,"Power BI, dbt, TensorFlow"
520,Pioneer Data Systems,Machine Learning Engineer,"Austin, Tx",144836-178223,10,2026-02-28,"Python, AWS, dbt"
521,Pioneer Data Systems,Business Analyst,"Seattle, Wa",126592-144477,10,2026-04-22,"SQL, Python, AWS"
523,Aurora Metrics,Bi Developer,"Chicago, Il",104167-138601,1,2026-03-20,"Airflow, SQL, Power BI"
524,Vertex Insight,Data Engineer,"Chicago, Il",129335-162106,9,2026-04-01,"Python, SQL, Tableau"
525,Acme Analytics,Data Engineer,"Chicago, Il",115431-149356,4,2026-04-13,"Tableau, dbt, Pandas"
526,Pioneer Data Systems,Data Analyst,"Austin, Tx",117408-131930,9,2026-03-21,"Spark, Airflow, dbt"
527,Acme Analytics,Bi Developer,"Austin, Tx",104488-121655,3,2026-04-22,"TensorFlow, AWS, Spark"
531,Pioneer Data Systems,Research Scientist,"Boston, Ma",120382-149349,0,2026-03-23,"Power BI, Spark, Airflow"
532,Pioneer Data Systems,Data Engineer,"New York, Ny",149189-183173,9,2026-04-17,"TensorFlow, SQL, AWS"
534,Nimbus Labs,Bi Developer,"Austin, Tx",96501-113209,5,2026-03-30,"AWS, Pandas, Spark"
535,Aurora Metrics,Analytics Engineer,"Seattle, Wa",113997-148640,2,2026-04-16,"AWS, Airflow, Pandas"
6136,Nimbus Labs,Bi Developer,"Austin, Tx",109724-123955,4,2026-03-31,"Python, Tableau, Spark"
539,Aurora Metrics,Bi Developer,"Seattle, Wa",123913-136520,9,2026-04-22,"Tableau, dbt, TensorFlow"
542,Pioneer Data Systems,Data Engineer,"Boston, Ma",115785-127139,3,2026-03-27,"TensorFlow, Spark, Power BI"
543,Vertex Insight,Data Engineer,"New York, Ny",154324-167078,5,2026-03-12,"AWS, Power BI, Spark"
544,Cobalt Intelligence,Data Analyst,"San Francisco, Ca",94586-128915,0,2026-03-23,"Power BI, Airflow, Python"
546,Vertex Insight,Machine Learning Engineer,Remote,165991-194455,10,2026-03-01,"Pandas, Python, TensorFlow"
547,Nimbus Labs,Analytics Engineer,"New York, Ny",154979-167484,9,2026-04-24,"Pandas, Spark, Python"
548,Pioneer Data Systems,Bi Developer,"Austin, Tx",116662-131387,9,2026-02-28,"Power BI, TensorFlow, dbt"
549,Nimbus Labs,Data Analyst,"New York, Ny",80587-109398,0,2026-03-22,"Airflow, SQL, Tableau"
551,Summit Ai Works,Business Analyst,"Boston, Ma",118713-135886,10,2026-04-05,"TensorFlow, Airflow, Power BI"
552,Cobalt Intelligence,Data Engineer,"Chicago, Il",131851-158624,6,2026-03-12,Tableau SQL Python
553,Pioneer Data Systems,Product Analyst,"San Francisco, Ca",110737-131244,3,2026-04-13,"Pandas, Power BI, dbt"
554,Aurora Metrics,Product Analyst,"Seattle, Wa",116438-142734,7,2026-04-27,"dbt, Tableau, Spark"
555,Pioneer Data Systems,Data Engineer,"San Francisco, Ca",155258-165837,5,2026-03-18,"TensorFlow, AWS, Python"
556,Pioneer Data Systems,Data Analyst,"San Francisco, Ca",132647-149456,5,2026-04-11,"TensorFlow, AWS, Python"
557,Summit Ai Works,Analytics Engineer,Remote,100384-116307,1,2026-04-22,"Power BI, AWS, SQL"
558,Vertex Insight,Machine Learning Engineer,"Austin, Tx",155276-167094,8,2026-03-22,dbt Airflow TensorFlow
559,Bluepeak Software,Data Engineer,"Chicago, Il",135694-157859,4,2026-03-28,"Pandas, TensorFlow, Spark"
560,Pioneer Data Systems,Bi Developer,"Boston, Ma",103084-126005,6,2026-04-27,"Python, dbt, AWS"
561,Bluepeak Software,Product Analyst,"Seattle, Wa",110270-133397,6,2026-04-20,"TensorFlow, Python, Spark"
562,Aurora Metrics,Analytics Engineer,"New York, Ny",143623-156798,7,2026-02-27,"TensorFlow, Python, dbt"
564,Acme Analytics,Business Analyst,"New York, Ny",121767-146388,9,2026-03-17,Tableau AWS Python
565,Pioneer Data Systems,Data Analyst,Remote,108284-130326,6,2026-04-01,"AWS, SQL, Spark"
566,Cobalt Intelligence,Business Analyst,"Boston, Ma",117975-130116,7,2026-03-12,"Airflow, dbt, Spark"
567,Summit Ai Works,Machine Learning Engineer,"Austin, Tx",141581-165771,3,2026-03-31,"TensorFlow, AWS, Airflow"
569,Acme Analytics,Machine Learning Engineer,"San Francisco, Ca",158774-186184,5,2026-03-03,"Spark, Python, dbt"
570,Bluepeak Software,Machine Learning Engineer,"New York, Ny",163351-188761,10,2026-03-14,"Pandas, AWS, Python"
571,Cobalt Intelligence,Data Engineer,"Austin, Tx",130690-144566,7,2026-03-11,"Tableau, SQL, Python"
572,Bluepeak Software,Analytics Engineer,"Boston, Ma",113551-146207,1,2026-03-28,"Spark, AWS, SQL"
573,Summit Ai Works,Data Analyst,"New York, Ny",107518-127133,5,2026-03-18,"TensorFlow, Spark, Airflow"
575,Pioneer Data Systems,Research Scientist,"San Francisco, Ca",169493-204179,3,2026-04-10,"Pandas, Airflow, TensorFlow"
576,Summit Ai Works,Data Engineer,"San Francisco, Ca",150103-184666,6,2026-04-25,"Power BI, SQL, dbt"
577,Acme Analytics,Business Analyst,Remote,98779-125792,3,2026-04-19,"AWS, Pandas, Airflow"
578,Pioneer Data Systems,Business Analyst,"Seattle, Wa",97420-113532,5,2026-03-30,"Spark, TensorFlow, Pandas"
580,Aurora Metrics,Bi Developer,"Chicago, Il",116184-137838,4,2026-03-25,"Python, Airflow, dbt"
582,Aurora Metrics,Product Analyst,"San Francisco, Ca",115902-142560,8,2026-04-05,"Tableau, TensorFlow, Python"
583,Pioneer Data Systems,Data Analyst,"Chicago, Il",90841-117043,0,2026-04-25,"Pandas, dbt, Spark"
